configuration,problem,model,data_file,status,time,peakDepth,nodes,variables,intVars,boolVariables,objective,propagations,initTime,method,baseMem,restarts,nSolutions,flatBoolVars,randomSeed,evaluatedHalfReifiedConstraints,flatIntConstraints,solver_objective,backjumps,solveTime,flatIntVars,nogoods,flatTime,peakMem,flatBoolConstraints,failures,run,trailMem,eliminatedImplications,paths,propagators,optTime,evaluatedReifiedConstraints
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta55_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta55_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5949977859855,762,7553284,197784,3050,194732,-12972,225279796,0.139,minimize,0.0,43,43,2300,-1094817044,1550,6863,-12972,5779008,1199.218,3048,1740956,0.779746,0.0,3000,1740956,MaxEff,0.63,800,0,3811,2.392,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta49_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta49_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5481979623437,609,2836774,235084,2431,232651,-10426,500952600,0.108,minimize,0.0,24,24,1830,545704004,1230,5479,-10426,2141944,1199.351,2429,680016,0.647407,0.0,2400,680016,MaxEff,0.94,630,0,3048,453.236,1200
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_6a_alloc1_MaxEffGini.dzn,SATISFIED,1200.69874022156,,,,,,-44181,,,minimize,,,155,6100,,4100,18207,,,,8087,,1.94304,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta31_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta31_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5177328586578,459,3418105,190436,1830,188604,-8013,465633473,0.083,minimize,0.0,21,21,1380,-325728429,930,4124,-8013,2393700,1199.479,1829,1014516,0.52029,0.0,1800,1014516,MaxEff,0.63,480,0,2293,1128.709,900
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta74_8a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6710308287293,,,,,,-47213,,,minimize,,,122,6100,,4100,18207,,,,8087,,2.041729,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta75_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta75_9a_alloc1_MaxEffGini.dzn,SATISFIED,1200.640573559329,,,,,,-44353,,,minimize,,,217,6100,,4100,18207,,,,8087,,1.97077,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.1126620974392,2014,8225752,509859,8094,501763,-20521,827568635,0.377,minimize,0.0,71,71,6100,2103180395,4100,18212,-20521,7712031,1198.105,8092,369385,1.89673,0.0,8000,369385,MaxEff,1.41,2100,0,10104,769.872,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta71_10a_alloc1_MaxEffGini.dzn,SATISFIED,1200.680461416021,,,,,,-43450,,,minimize,,,147,6100,,4100,18214,,,,8094,,1.93335,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3569724764675,2019,1862200,1307050,8096,1298952,-43567,192662222,0.387,minimize,0.0,107,107,6100,697151331,4100,18214,-43567,1359794,1198.054,8094,285090,1.94608,0.0,8000,285090,MaxEff,3.16,2100,0,10108,780.318,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta74_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.0999371837825,2014,11274292,423855,8091,415762,-19056,876440790,0.382,minimize,0.0,39,39,6100,1471323767,4100,18209,-19056,10694338,1198.115,8089,499877,1.88438,0.0,8000,499877,MaxEff,0.94,2100,0,10098,923.84,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_9a_alloc1_MaxEffGini.dzn,SATISFIED,1200.760275611654,,,,,,-42044,,,minimize,,,247,6100,,4100,18212,,,,8092,,1.89471,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.452639181167,2019,2596268,1626549,8089,1618458,-44181,242727676,0.378,minimize,0.0,253,253,6100,1267177429,4100,18208,-44181,1815536,1198.114,8088,269377,1.88427,0.0,8000,269377,MaxEff,3.16,2100,0,10096,784.319,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4177468754351,2018,2027960,1507889,8090,1499797,-42044,204532934,0.377,minimize,0.0,200,200,6100,441857304,4100,18209,-42044,1359199,1198.12,8089,264330,1.87822,0.0,8000,264330,MaxEff,3.16,2100,0,10098,281.421,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.5667192544788,2018,1884822,1431506,8091,1423413,-42044,191145295,0.385,minimize,0.0,144,144,6100,1433059597,4100,18210,-42044,1327670,1198.049,8090,265541,1.94792,0.0,8000,265541,MaxEff,3.16,2100,0,10100,252.435,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta47_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta47_2a_alloc1_MaxEffGini.dzn,OPTIMAL_SOLUTION,220.2934228517115,602,780381,250018,2431,247585,-9720,116123334,0.112,minimize,0.0,40,40,1830,-375433451,1230,5480,-9720,665557,219.09,2430,96675,0.6478,0.0,2400,96675,MaxEff,0.63,630,0,3050,186.487,1200
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4089206308126,2020,2444063,1458508,8091,1450415,-43048,213959351,0.382,minimize,0.0,163,163,6100,-986430144,4100,18209,-43048,1781208,1198.088,8089,332540,1.91104,0.0,8000,332540,MaxEff,3.16,2100,0,10098,975.48,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta40_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta40_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5114587005228,457,4191836,178566,1831,176733,-7911,428264356,0.082,minimize,0.0,18,18,1380,-2136153733,930,4124,-7911,3073255,1199.468,1829,1110093,0.530037,0.0,1800,1110093,MaxEff,0.63,480,0,2293,933.312,900
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta44_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta44_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6456098333,612,2392414,241791,2432,239357,-10580,465358798,0.111,minimize,0.0,19,19,1830,-1084535374,1230,5481,-10580,1679285,1199.373,2431,701198,0.626345,0.0,2400,701198,MaxEff,0.94,630,0,3052,20.524,1200
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta60_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta60_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6640575192869,765,5307819,285047,3053,281992,-15124,250940111,0.139,minimize,0.0,56,56,2300,-1544219540,1550,6867,-15124,4335279,1199.225,3052,929321,0.77236,0.0,3000,929321,MaxEff,0.94,800,0,3819,12.025,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta65_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta65_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7571024689823,1014,2315345,348152,4048,344102,-18669,338217951,0.189,minimize,0.0,54,54,3050,-1291603284,2050,9117,-18669,1445653,1198.946,4047,814314,1.05636,0.0,4000,814314,MaxEff,1.41,1050,0,5064,651.52,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_8a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7058363258839,,,,,,-44181,,,minimize,,,195,6100,,4100,18209,,,,8089,,2.01145,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta38_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta38_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4706779699773,,,,,,-7647,,,minimize,,,24,1380,,930,4126,,,,1831,,0.505758,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3703316207975,2021,1323952,1414744,8091,1406651,-43823,238378357,0.377,minimize,0.0,141,141,6100,-1350713467,4100,18210,-43823,766073,1198.099,8090,271646,1.90572,0.0,8000,271646,MaxEff,3.16,2100,0,10100,155.535,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta33_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta33_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5220080912113,460,3842396,208895,1834,207059,-8842,477768920,0.082,minimize,0.0,34,34,1380,-1523293747,930,4127,-8842,2802411,1199.482,1832,1024196,0.519108,0.0,1800,1024196,MaxEff,0.63,480,0,2299,425.533,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta45_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta45_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6204607486725,609,2892905,260128,2430,257696,-10854,473121308,0.111,minimize,0.0,23,23,1830,46558828,1230,5478,-10854,2225337,1199.349,2428,653771,0.654809,0.0,2400,653771,MaxEff,0.94,630,0,3046,745.112,1200
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_9a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6793889589608,,,,,,-44173,,,minimize,,,143,6100,,4100,18210,,,,8090,,1.88086,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.701802227646,,,,,,-43497,,,minimize,,,157,6100,,4100,18213,,,,8093,,1.88508,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta66_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7227152753621,1014,2437216,332880,4048,328830,-19664,301837767,0.187,minimize,0.0,36,36,3050,1407038665,2050,9116,-19664,1650170,1199.012,4046,749913,0.986629,0.0,4000,749913,MaxEff,1.41,1050,0,5062,112.798,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta74_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4839866552502,2019,2201432,1671835,8090,1663743,-47213,212167828,0.387,minimize,0.0,162,162,6100,-114224425,4100,18208,-47213,1613636,1198.011,8088,259674,1.9894,0.0,8000,259674,MaxEff,3.16,2100,0,10096,469.348,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta61_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta61_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.752189496532,1014,2393886,375923,4046,371875,-19606,306792774,0.191,minimize,0.0,53,53,3050,944258787,2050,9115,-19606,1708395,1198.982,4045,631063,1.02013,0.0,4000,631063,MaxEff,0.94,1050,0,5060,186.148,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta39_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta39_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.48761475645,457,1859673,180509,1831,178676,-8323,485252823,0.081,minimize,0.0,24,24,1380,537522473,930,4124,-8323,1050552,1199.484,1829,797998,0.514628,0.0,1800,797998,MaxEff,0.94,480,0,2293,128.822,900
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.354196857661,2021,4447911,1313869,8089,1305778,-40238,244140101,0.384,minimize,0.0,239,239,6100,41830138,4100,18208,-40238,3514303,1198.099,8088,449869,1.89797,0.0,8000,449869,MaxEff,3.16,2100,0,10096,494.42,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta41_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta41_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4190260395408,,,,,,-11231,,,minimize,,,34,1830,,1230,5481,,,,2431,,0.650776,,2400,,MaxEff,,630,0,,,1200
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta59_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta59_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.732107296586,,,,,,-14640,,,minimize,,,49,2300,,1550,6863,,,,3048,,0.768117,,3000,,MaxEff,,800,0,,,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.315107634291,2019,2654953,1316956,8092,1308862,-40642,499505830,0.378,minimize,0.0,124,124,6100,235499378,4100,18211,-40642,2278258,1198.111,8091,124878,1.89136,0.0,8000,124878,MaxEff,3.16,2100,0,10102,1108.656,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta55_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta55_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5949825719,763,8023814,196311,3048,193261,-12972,246651300,0.14,minimize,0.0,44,44,2300,-1327337858,1550,6862,-12972,6097212,1199.237,3047,1892471,0.761697,0.0,3000,1892471,MaxEff,0.63,800,0,3809,4.001,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3944545537233,2017,1848439,1423501,8090,1415409,-42044,193517612,0.373,minimize,0.0,148,148,6100,-1007156338,4100,18208,-42044,1264429,1198.111,8088,284442,1.89464,0.0,8000,284442,MaxEff,3.16,2100,0,10096,216.143,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta60_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta60_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4574508350343,,,,,,-14992,,,minimize,,,44,2300,,1550,6866,,,,3051,,0.773078,,3000,,MaxEff,,800,0,,,1500
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta79_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta79_9a_alloc1_MaxEffGini.dzn,SATISFIED,1200.667156971991,,,,,,-44118,,,minimize,,,134,6100,,4100,18209,,,,8089,,1.87988,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_7a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6957904230803,,,,,,-44181,,,minimize,,,254,6100,,4100,18208,,,,8088,,1.88405,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta71_8a_alloc1_MaxEffGini.dzn,SATISFIED,1201.406535461545,2018,2882102,1542495,8094,1534399,-44233,176211708,0.378,minimize,0.0,160,160,6100,-1692131934,4100,18212,-44233,2141061,1198.175,8092,416991,1.82475,0.0,8000,416991,MaxEff,3.16,2100,0,10104,944.942,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta53_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.625309765339,766,3221852,239757,3051,236704,-15127,262071306,0.139,minimize,0.0,42,42,2300,-1357003765,1550,6865,-15127,2154556,1199.239,3050,1034679,0.762231,0.0,3000,1034679,MaxEff,0.94,800,0,3815,12.036,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta71_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4394812788814,2019,2695825,1482884,8095,1474787,-43450,168811767,0.389,minimize,0.0,147,147,6100,1168567521,4100,18214,-43450,2019325,1198.061,8094,378419,1.94041,0.0,8000,378419,MaxEff,3.16,2100,0,10108,1075.82,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_10a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7437471561134,,,,,,-43882,,,minimize,,,136,6100,,4100,18211,,,,8091,,1.8948,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta49_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta49_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.575944500044,610,2834935,235027,2430,232595,-10426,500454384,0.111,minimize,0.0,24,24,1830,602644475,1230,5479,-10426,2140734,1199.349,2429,679360,0.649313,0.0,2400,679360,MaxEff,0.94,630,0,3048,452.626,1200
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta52_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta52_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6156583465636,763,6044781,248625,3050,245573,-14935,228989835,0.14,minimize,0.0,36,36,2300,1224540925,1550,6864,-14935,4997847,1199.226,3049,1018894,0.772282,0.0,3000,1018894,MaxEff,0.94,800,0,3813,4.346,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta32_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta32_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5075973123312,459,3200918,231036,1833,229201,-8878,449489643,0.084,minimize,0.0,31,31,1380,891262690,930,4126,-8878,2416750,1199.486,1831,769876,0.515752,0.0,1800,769876,MaxEff,0.63,480,0,2297,851.824,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_8a_alloc1_MaxEffGini.dzn,SATISFIED,1200.9970641229302,2017,10152072,400001,8091,391908,-19870,946503425,0.377,minimize,0.0,40,40,6100,395801056,4100,18209,-19870,9619638,1198.173,8089,450313,1.82587,0.0,8000,450313,MaxEff,0.94,2100,0,10098,181.188,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta74_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.0370792653412,2010,22884542,317575,8087,309486,-11556,919495563,0.379,minimize,0.0,24,24,6100,857525099,4100,18205,-11556,22018431,1198.138,8085,816146,1.85925,0.0,8000,816146,MaxEff,0.63,2100,0,10090,1140.232,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta69_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta69_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.504738047719,,,,,,-21599,,,minimize,,,56,3050,,2050,9118,,,,4048,,1.00223,,4000,,MaxEff,,1050,0,,,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta61_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.702463986352,1015,2373885,358256,4046,354208,-19457,386604736,0.184,minimize,0.0,64,64,3050,-391153736,2050,9114,-19457,1680852,1199.02,4044,627565,0.979312,0.0,4000,627565,MaxEff,0.94,1050,0,5058,7.547,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5045407861471,,,,,,-20028,,,minimize,,,40,3050,,2050,9119,,,,4049,,1.02294,,4000,,MaxEff,,1050,0,,,2000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3600093591958,2018,1861816,1423761,8089,1415670,-42044,191967481,0.374,minimize,0.0,148,148,6100,1566951969,4100,18208,-42044,1278064,1198.113,8088,284037,1.88765,0.0,8000,284037,MaxEff,3.16,2100,0,10096,228.467,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta75_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta75_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3601341694593,2020,1767094,1388374,8086,1380286,-44353,194411008,0.385,minimize,0.0,138,138,6100,-1739429600,4100,18205,-44353,1128276,1198.014,8085,359124,1.98705,0.0,8000,359124,MaxEff,3.16,2100,0,10090,90.004,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta53_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6689597796649,766,3211884,242979,3049,239928,-15127,259478807,0.141,minimize,0.0,51,51,2300,-324064819,1550,6863,-15127,2156399,1199.189,3048,1016022,0.807029,0.0,3000,1016022,MaxEff,0.94,800,0,3811,12.479,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta40_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta40_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5446189064533,458,4255268,178760,1830,176928,-7911,439194012,0.082,minimize,0.0,18,18,1380,1452675541,930,4124,-7911,3128693,1199.478,1829,1118055,0.520533,0.0,1800,1118055,MaxEff,0.63,480,0,2293,726.993,900
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta56_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta56_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.667468836531,,,,,,-15950,,,minimize,,,49,2300,,1550,6862,,,,3047,,0.772538,,3000,,MaxEff,,800,0,,,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.0219829045236,2017,7174911,500507,8100,492405,-23813,819067650,0.388,minimize,0.0,56,56,6100,-318700444,4100,18218,-23813,6747637,1198.082,8098,312919,1.91996,0.0,8000,312919,MaxEff,1.41,2100,0,10116,954.608,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_7a_alloc1_MaxEffGini.dzn,SATISFIED,1200.573722878471,,,,,,-44031,,,minimize,,,164,6100,,4100,18206,,,,8086,,1.88712,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta34_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta34_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.473152646795,,,,,,-10261,,,minimize,,,24,1380,,930,4128,,,,1833,,0.510333,,1800,,MaxEff,,480,0,,,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta34_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta34_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5130251515657,461,2512600,203850,1835,202013,-10261,432606452,0.085,minimize,0.0,24,24,1380,-343653678,930,4128,-10261,1618368,1199.485,1833,882962,0.513179,0.0,1800,882962,MaxEff,0.63,480,0,2301,234.571,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta41_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta41_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5957027599216,607,3398264,291148,2434,288712,-11012,485024274,0.114,minimize,0.0,32,32,1830,-458611546,1230,5482,-11012,2944262,1199.351,2432,435449,0.65408,0.0,2400,435449,MaxEff,0.94,630,0,3054,1110.504,1200
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta34_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5088151320815,461,1831988,197013,1834,195177,-10261,422681761,0.085,minimize,0.0,28,28,1380,-2080568200,930,4127,-10261,984415,1199.477,1832,834528,0.521313,0.0,1800,834528,MaxEff,0.94,480,0,2299,269.835,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta49_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta49_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.560623375699,610,2779597,219387,2432,216953,-9670,482332498,0.111,minimize,0.0,28,28,1830,767482534,1230,5480,-9670,2080928,1199.339,2430,681530,0.659977,0.0,2400,681530,MaxEff,0.94,630,0,3050,235.511,1200
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta73_6a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6646354049444,,,,,,-45238,,,minimize,,,174,6100,,4100,18210,,,,8090,,1.88759,,8000,,MaxEff,,2100,0,,,4000
