configuration,problem,model,data_file,time,run,objective
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_5a_alloc1_MinDis.dzn,337.061,MinDis,154
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_5a_alloc1_MinDis.dzn,337.717,MinDis,150
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_5a_alloc1_MinDis.dzn,371.148,MinDis,143
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_5a_alloc1_MinDis.dzn,376.09,MinDis,138
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_5a_alloc1_MinDis.dzn,376.893,MinDis,137
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_5a_alloc1_MinDis.dzn,579.839,MinDis,136
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_5a_alloc1_MinDis.dzn,740.562,MinDis,135
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,1.092,MinDis,730
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,1.166,MinDis,722
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,1.256,MinDis,717
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,1.315,MinDis,693
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,1.378,MinDis,690
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,1.445,MinDis,111
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,1.507,MinDis,71
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,1.589,MinDis,47
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,1.963,MinDis,26
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,2.189,MinDis,20
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,2.271,MinDis,16
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,2.382,MinDis,14
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_3a_alloc1_MinDis.dzn,2.507,MinDis,1
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,3.88,MinDis,2504
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,4.114,MinDis,2247
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,4.392,MinDis,2195
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,4.686,MinDis,2147
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,4.998,MinDis,2092
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,5.336,MinDis,2022
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,5.631,MinDis,1994
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,6.289,MinDis,1978
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,7.075,MinDis,1975
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,7.57,MinDis,1959
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,7.98,MinDis,1922
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,8.355,MinDis,1906
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,8.654,MinDis,1902
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,9.181,MinDis,1888
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,10.337,MinDis,1751
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,10.883,MinDis,1735
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,11.273,MinDis,1727
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,11.745,MinDis,1705
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,16.793,MinDis,1608
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,17.361,MinDis,1592
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,17.731,MinDis,1591
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,18.05,MinDis,1583
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,18.545,MinDis,1561
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,29.048,MinDis,1540
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,47.929,MinDis,1380
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,48.256,MinDis,1378
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,48.792,MinDis,1373
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,418.068,MinDis,1368
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,418.586,MinDis,1364
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,430.153,MinDis,1360
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_10a_alloc1_MinDis.dzn,432.278,MinDis,1356
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,3.773,MinDis,1828
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,4.062,MinDis,1684
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,4.356,MinDis,1393
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,4.933,MinDis,1373
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,5.767,MinDis,1321
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,10.42,MinDis,1295
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,11.346,MinDis,1288
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,11.55,MinDis,1237
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,11.927,MinDis,1228
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,12.305,MinDis,1210
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,12.667,MinDis,1099
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,123.608,MinDis,1096
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,124.344,MinDis,1092
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,685.841,MinDis,1091
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,1.802,MinDis,955
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,2.013,MinDis,949
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,2.142,MinDis,940
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,2.287,MinDis,381
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,2.692,MinDis,371
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,2.802,MinDis,364
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,2.922,MinDis,321
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,3.085,MinDis,304
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,3.375,MinDis,303
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,3.543,MinDis,302
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,15.107,MinDis,240
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,16.405,MinDis,123
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,452.837,MinDis,113
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,453.389,MinDis,106
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,456.258,MinDis,64
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,456.45,MinDis,56
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,460.655,MinDis,50
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,462.579,MinDis,47
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,462.756,MinDis,7
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,468.16,MinDis,0
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta51_3a_alloc1_MinDis.dzn,1.253,MinDis,2227
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta51_3a_alloc1_MinDis.dzn,1.352,MinDis,1833
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta51_3a_alloc1_MinDis.dzn,1.611,MinDis,1801
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta51_3a_alloc1_MinDis.dzn,1.702,MinDis,1652
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta51_3a_alloc1_MinDis.dzn,1.809,MinDis,1606
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta51_3a_alloc1_MinDis.dzn,1.974,MinDis,1602
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta51_3a_alloc1_MinDis.dzn,2.109,MinDis,1464
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta51_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta51_3a_alloc1_MinDis.dzn,2.239,MinDis,1425
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,5.347,MinDis,1868
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,12.647,MinDis,1701
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,54.061,MinDis,1604
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,63.315,MinDis,1541
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,100.919,MinDis,508
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,115.567,MinDis,319
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,133.054,MinDis,246
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,133.85,MinDis,232
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,146.903,MinDis,117
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,182.556,MinDis,33
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta48_3a_alloc1_MinDis.dzn,487.101,MinDis,25
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,139.971,MinDis,873
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,199.348,MinDis,172
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,208.313,MinDis,164
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,291.356,MinDis,101
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,297.554,MinDis,49
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,411.195,MinDis,34
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,561.512,MinDis,26
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,576.091,MinDis,8
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,581.162,MinDis,6
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,586.469,MinDis,5
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,595.455,MinDis,3
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_2a_alloc1_MinDis.dzn,686.588,MinDis,0
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,4.119,MinDis,1659
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,4.535,MinDis,1520
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,4.899,MinDis,1242
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,5.607,MinDis,1217
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,6.174,MinDis,1214
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,6.847,MinDis,1045
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,7.338,MinDis,1007
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,7.782,MinDis,999
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,9.525,MinDis,966
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,13.385,MinDis,791
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,13.774,MinDis,779
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,14.157,MinDis,774
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,14.811,MinDis,769
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,15.201,MinDis,747
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,16.107,MinDis,735
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,16.529,MinDis,730
